time,px,py,pz,qx,qy,qz,qw,vx_b,vy_b,vz_b,wx_b,wy_b,wz_b,ref_px,ref_py,ref_pz,ref_qx,ref_qy,ref_qz,ref_qw,ref_vx_b,ref_vy_b,ref_vz_b,ref_wx_b,ref_wy_b,ref_wz_b,u0,u1,u2,u3,u4,u5,cmd_wx,cmd_wy,cmd_wz,cmd_thrust_norm,solve_ms
0.006,-4.814488741842716,4.303504019942851,1.2011172324754427,0.0013245041492628933,0.0014544994909201432,-0.0009477656372097041,0.9999976159273015,-0.0006586138775630895,0.005526680850061769,0.00684917742300098,0.01588303037820065,-0.007734193816374783,-0.0006004523300624787,-5.000057404828065,4.49997240359841,1.2024382163746135,0.01549392381271025,-0.005914671284053257,-9.398544759119276e-05,0.9998624636194836,-0.0006146282646761545,0.00014728233047296197,0.01780181209026253,0.38363783198677365,-0.011748811063095567,-0.004821238195763511,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
0.026,-4.814495212311855,4.303603283116128,1.2012538749785693,0.0014569855871691222,0.0013620817655944863,-0.0009553530905309488,0.9999975546103775,-0.00011358631277152711,0.004988348918510896,0.010924107298055845,0.015580438515341175,-0.013141467787582895,-0.0009035328639295642,-5.000250373900866,4.49984062446776,1.2105650006830655,0.01925977727540459,-0.006067570319433088,-0.00012623567548479504,0.9997960940283147,-0.002663389146919014,0.0006382234320507869,0.07714118572447812,0.4092740723579103,0.00013603676744371185,-0.0035374402943328526,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
0.046,-4.8144886225714325,4.303695216283642,1.2022295122793667,0.002063089217727209,0.001053600585227891,-0.0009666803505272116,0.9999968495539306,0.0005020727982252328,0.004612889760253359,0.09456319389763079,0.11696933774318014,-0.05160258945856674,-0.0010753325370090232,-5.00044583562962,4.499647634809744,1.218690502249303,0.02302535704750742,-0.006220383131754051,-0.00015848410950943404,0.9997155168593294,-0.004712150029161874,0.001129164533628612,0.13648055935869371,0.43491031272904684,0.012020884597982994,-0.0022536423929021923,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
0.066,-4.814467188925441,4.303764808542734,1.20560891400032,0.003952148145646423,0.0002919628957085779,-0.0009814144976195754,0.9999916660194156,0.0011774360242780477,0.004491932299750459,0.24430035559102417,0.24796304953285214,-0.0957922807342668,-0.0011446973977643805,-5.000643791062201,4.499393446088504,1.2268142592458624,0.026790609618339952,-0.006373107549473431,-0.0001907302913995309,0.9996207332575673,-0.006760910911404735,0.001620105635206437,0.1958199329929093,0.46054655310018344,0.02390573242852228,-0.0009698444914715324,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
0.086,-4.814438631585821,4.303779880112148,1.2128067898581587,0.007096300215007517,-0.000887823378987599,-0.0009990582500544786,0.9999739277478785,0.001997851251009408,0.004775981284256838,0.42881130336266504,0.33795906496670375,-0.12301607845471568,-0.0011547816547221165,-5.000844241104735,4.4990780732468405,1.2349358099444436,0.030555481481873082,-0.0065257414023046495,-0.00022297376292151034,0.9995117445699486,-0.008809671793647592,0.0021110467367842617,0.2551593066271248,0.48618279347132,0.03579058025906155,0.0003139534099591266,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
0.106,-4.814422464674189,4.303696659070805,1.2229720341772436,0.010786391850857379,-0.0021848193563322226,-0.0010162271722263768,0.999938921933512,0.0028017288300663415,0.0053591628981418515,0.5736848406960833,0.39568161055026363,-0.13325031434959156,-0.0011089971253139767,-5.001047186521551,4.498701534705363,1.2430546927421575,0.03431991913748774,-0.0066782825212480905,-0.0002552140658803131,0.9993885523452544,-0.010858432675890454,0.002601987838362087,0.3144986802613404,0.5118190338424566,0.04767542808960083,0.0015977513113897865,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
0.126,-4.814432726739274,4.303482362278873,1.2355788778692312,0.015055099657877928,-0.00353317801987538,-0.0010318307799711847,0.999879890763192,0.0034412767095111036,0.006031558882046057,0.6716876335293024,0.45461564497936685,-0.13486097247943563,-0.0010046142867569865,-5.001252627935136,4.498263852361442,1.251170446187762,0.03808386909073519,-0.006830728738621932,-0.0002874507421259066,0.9992511583341046,-0.012907193558133315,0.0030929289399399124,0.3738380538955561,0.5374552742135932,0.05956027592014012,0.0028815492128204468,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
0.146,-4.814479177775377,4.303115758426296,1.2495455154432076,0.01986499898041531,-0.0048851110135175,-0.0010443695747410285,0.999790191389216,0.003727549219259693,0.006240933942766036,0.7156420744094003,0.5024232349091936,-0.13370291747331667,-0.000883414483174321,-5.0014605658261,4.497765051587969,1.2592826090078932,0.04184727785409712,-0.006983077888092952,-0.00031968333355979537,0.9990995644889338,-0.014955954440376173,0.0035838700415177366,0.4331774275297716,0.5630915145847297,0.07144512375067939,0.004165347114251105,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
0.166,-4.814567947560023,4.302580300717488,1.26399029829607,0.025072777288422027,-0.006193752514485843,-0.0010529974937545164,0.9996658864166131,0.0034774083658886054,0.0052640847307876305,0.7231893138064731,0.534041551076747,-0.12643953003378755,-0.0007937921113526349,-5.00167100053315,4.497205161231907,1.2673907201332848,0.04561009194774583,-0.007135327804707306,-0.00035191138214153136,0.9989337729639621,-0.017004715322619036,0.0040748111430955625,0.49251680116398733,0.5887277549558664,0.0833299715812187,0.005449145015681767,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
0.186,-4.814703294400003,4.301860074113374,1.2782974361954296,0.030486992143187272,-0.007420415055591946,-0.001057529232985793,0.9995070596961211,0.0025951670308885823,0.002399567299924077,0.7087583072122786,0.5456516071018831,-0.11862465801624676,-0.0007322783477810368,-5.00188393225307,4.496584213612659,1.2754943187249748,0.04937225790030412,-0.007287476324921297,-0.00038413442989522224,0.9987537861151663,-0.019053476204861895,0.004565752244673387,0.5518561747982028,0.6143639953270029,0.09521481941175797,0.006732942917112425,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
0.206,-4.81489228241521,4.300922869418103,1.2923034239819993,0.03593295032158986,-0.008575942233396599,-0.0010591807849849734,0.9993168438648776,0.0011195133325645635,-0.0027144486701199816,0.695053792084362,0.5412078991293475,-0.11178894180765232,-0.0006912287047850363,-5.002099361040707,4.495902244520221,1.2835929442005016,0.05313372224960523,-0.0074395212866321175,-0.00041635201891604005,0.9985596065002449,-0.021102237087104757,0.005056693346251213,0.6111955484324184,0.6400002356981396,0.10709966724229725,0.008016740818543085,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
