time,px,py,pz,qx,qy,qz,qw,vx_b,vy_b,vz_b,wx_b,wy_b,wz_b,ref_px,ref_py,ref_pz,ref_qx,ref_qy,ref_qz,ref_qw,ref_vx_b,ref_vy_b,ref_vz_b,ref_wx_b,ref_wy_b,ref_wz_b,u0,u1,u2,u3,u4,u5,cmd_wx,cmd_wy,cmd_wz,cmd_thrust_norm,solve_ms
0.012,-4.798648974661015,4.396352518650708,1.2014817038979975,0.0005367099134558095,-0.003313527860752702,0.41778926558314367,-0.9085377603815277,-0.03724032106884629,-0.03714334244519833,0.002576179509243815,0.017696830407103844,-0.04971674534057545,-0.0006338957776344524,-4.999974373429242,4.500013802184105,1.202787896719908,0.015086541124304121,0.023106309338720512,-0.41735862224844067,0.9083227813836507,-0.0020525075860331407,0.002502489450110201,0.2636583088486093,0.2966149707737376,0.7849840186743264,-1.1605691477877944,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
0.032,-4.799630553792425,4.396426800884361,1.2015439664961312,0.0006067297288543784,-0.002825565869827642,0.41779479123402663,-0.9085368239506133,-0.03608046825967555,-0.03628073219767545,0.00675256631328219,0.013212431251173795,-0.044665607566656156,-0.0006299576635200156,-4.9999087647127105,4.499984134189873,1.2074340569883546,0.020366757347760833,0.028647366123426027,-0.4273266380237139,0.9034137856180177,4.8969812604808365e-05,0.0045663295846922886,0.3159853216975057,0.32750277025561014,0.8963677255260601,-1.2554472102916086,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
0.052,-4.800679861309206,4.396504467246671,1.202989463583743,0.00013118269372518505,-0.00323363004432818,0.4178027591604447,-0.9085319922081758,-0.03544825712679628,-0.035227780565999636,0.14754119072147825,0.0411031413251874,0.1794830640020099,-0.0008934756693726677,-4.9998158158333315,4.499888098376239,1.2120788527386521,0.02564326593396844,0.034183207839286044,-0.43721686173156965,0.8983403291802352,0.0021504472112427557,0.0066301697192743736,0.3683123345464021,0.35839056973748273,1.0077514323777939,-1.3503252727954227,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
0.072,-4.80163032375252,4.396567154894396,1.2080402037804483,-0.0019437138621743902,-0.0060804685188385,0.4178143929660024,-0.9085099795321263,-0.03615192267687473,-0.033966891896359395,0.35123553200410446,0.09758690033207014,0.4908093841550663,-0.0017613784347926425,-4.9996970239113985,4.499725128717784,1.2167211925908565,0.030915106328458425,0.039712826721902905,-0.44702749292036037,0.8931033356604338,0.004251924609880704,0.008694009853856462,0.4206393473952985,0.38927836921935527,1.1191351392295275,-1.4452033352992366,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
0.092,-4.802460506388335,4.3965716587707275,1.216798575292892,-0.005435163240001833,-0.010825397837257347,0.4178266930884933,-0.9084459941597814,-0.03862973840716641,-0.03234545944915374,0.5590506404579418,0.14575686605254062,0.6865090121068134,-0.0037574305287929634,-4.9995539048845865,4.499494707926375,1.2213599869532648,0.036181318826576575,0.045235216139705735,-0.456756745627745,0.8877037584196178,0.006353402008518653,0.01075784998843855,0.4729663602441949,0.42016616870122786,1.230518846081261,-1.5400813978030508,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
0.112,-4.803244186471996,4.39642128629132,1.2309355338868064,-0.010265255821448596,-0.0172299304938889,0.4178408004981743,-0.9082988602090948,-0.04300822907914036,-0.0301137522341147,0.7671742704054096,0.1759967890591166,0.7864543035144251,-0.007101584491423958,-4.998543753718178,4.498599690096081,1.2355626464093044,0.04831016531971086,0.058929362427218655,-0.47389082759403744,0.87728042363485,0.011549315545058206,0.015965907857228914,0.5786274409855048,0.45223199693797644,1.3995927814458105,-1.5305809063614784,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
0.132,-4.8038209844772926,4.396044790917903,1.2478278623562986,-0.015411968680425997,-0.0239314215277249,0.41785863820831237,-0.9080660310570761,-0.047824804963233006,-0.02777646623534244,0.8981556869269746,0.19648853526058324,0.8580265162477148,-0.011587338253333905,-4.997353448233096,4.497181301177911,1.2497843809757656,0.060456859689405965,0.07264372605086553,-0.4907324199774352,0.8661694690792514,0.016769392636206956,0.02119851801068051,0.6847049919994643,0.4843070240597176,1.5691172030782816,-1.520265353055356,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
0.152,-4.804221419679213,4.395403223870692,1.266543316383857,-0.0211459935199995,-0.03126994588964195,0.41788468049961386,-0.9077155012699996,-0.052376287344209155,-0.025361976546643093,0.9609595264983737,0.24082877220857526,0.9632799930953895,-0.017621791906512776,-4.996010966423107,4.495238099389809,1.2639303379158402,0.07255865163102689,0.08630413583534847,-0.5072095363145266,0.8544151944358221,0.021989469727355708,0.026431128164132102,0.7907825430134239,0.5163820511814589,1.7386416247107528,-1.5099497997492337,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
0.172,-4.804424234597963,4.394513239966141,1.285225209737353,-0.02798064791296257,-0.039399409011950666,0.4179230406376692,-0.9071962863769036,-0.057496382130380205,-0.022098620426350284,0.9976077595698298,0.34983189287777183,1.1911542078023067,-0.026237861393242336,-4.9945387901812826,4.492767280898529,1.2779807521960682,0.08460655291982928,0.09990044594161862,-0.5233099387462002,0.8420263298217805,0.027209546818504453,0.03166373831758369,0.8968600940273834,0.5484570783032,1.9081660463432242,-1.4996342464431116,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
0.192,-4.80441673243829,4.393141891095926,1.3065186929353314,-0.037909828474519444,-0.050308417242409406,0.4179711058269679,-0.9062737239672007,-0.06467723568940147,-0.016904670123646038,1.032431528619405,0.5035362910496887,1.4852983149966053,-0.038969527765350793,-4.992304421843413,4.488423252152026,1.2955688636002576,0.09813840956621354,0.11478347110249158,-0.5356929669960147,0.8307988038270663,0.03805727866236519,0.03727658096873321,1.0043175558483983,0.5597449699842931,2.010808701245776,-1.4306368640436693,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
0.212,-4.804130690360354,4.3913986569946255,1.3267358267142806,-0.04958147707795395,-0.06229262320999177,0.418003590571535,-0.9049498905981982,-0.07377414172451646,-0.010191297040109182,1.0962252052181327,0.6629569035295474,1.8149950463414064,-0.055241546490960663,-4.988861755294922,4.48099231204858,1.3187106768365524,0.11407865324745019,0.13176586096371043,-0.542377944470993,0.8218576422405284,0.0579135124627533,0.043498083061508236,1.1139839181353133,0.5377577304577661,2.0063899686045845,-1.2677041932463333,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
