time,px,py,pz,qx,qy,qz,qw,vx_b,vy_b,vz_b,wx_b,wy_b,wz_b,ref_px,ref_py,ref_pz,ref_qx,ref_qy,ref_qz,ref_qw,ref_vx_b,ref_vy_b,ref_vz_b,ref_wx_b,ref_wy_b,ref_wz_b,u0,u1,u2,u3,u4,u5,cmd_wx,cmd_wy,cmd_wz,cmd_thrust_norm,solve_ms
0.019,0.036494812419382454,-0.010300061234344758,0.9987942828747856,-0.00022595238584638858,-0.0010952931623480185,0.0014772760874250553,0.9999982834654114,-0.0002132297354060058,0.0015897721653207657,0.004558431448380782,-0.015622172695359753,0.04277192613927872,5.521466685902644e-05,9.291663249484124e-07,9.291663632981001e-07,1.0000000000343487,-0.0007246002587725442,0.0007245994740391266,-5.315364754587164e-07,0.9999994749547545,0.00013919996580863866,0.00013920027325898163,4.137499091135112e-07,-0.05426104841477956,0.05426083112845677,-9.904014430921399e-05,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
0.039,0.03648555088599362,-0.010265575792251761,0.9988850425507833,-0.0003930993436203359,-0.0006466479450943633,0.001477687835540166,0.9999986218780513,-0.0005962752302958535,0.0016994681002115266,0.004085968323315344,-0.015332519848309457,0.04340554734008071,7.019223162607957e-05,7.454337921047847e-06,7.454338975721487e-06,1.000000000475197,-0.0014401494480788203,0.001440143288693368,-2.0995995564637517e-06,0.9999979259740828,0.0005613332834324309,0.0005613381328472489,3.294516999235091e-06,-0.07193520775702328,0.07193452493103294,-0.00020865750597722795,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
0.059,0.03647190909503931,-0.01023179581435899,0.9989584142832463,-0.0005441068674063511,-0.0002149960683742329,0.0014782861090936056,0.999998736196495,-0.0007867487714142624,0.0018537625163529753,0.0036810107664539318,-0.01649098159916763,0.047654469695278534,0.00010437189094895817,2.528914060541445e-05,2.5289145244005098e-05,1.0000000012641006,-0.002163305214231361,0.0021632846926893877,-4.704668926934218e-06,0.9999953201329267,0.001269398145542462,0.0012694223975918966,1.1083769045288115e-05,-0.07176025744633983,0.07175884516178807,-0.0003096051753862801,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
0.079,0.036454705278790085,-0.010190394320241927,0.9990313981677515,-0.0007381583523394429,0.0003179142526405477,0.0014789485694007773,0.9999985833809486,-0.0008038023275388741,0.0020841709579513864,0.003307605617005358,-0.021352851683494153,0.05353913818392643,6.414266637623521e-05,6.0108976080329675e-05,6.010898829267843e-05,1.0000000024118727,-0.0028753553690981327,0.0028753075342387345,-8.291644888664702e-06,0.9999917324004902,0.002259005152965459,0.002259080759043618,2.6118327658997648e-05,-0.07065232132606719,0.07064993595400365,-0.0004054450699586728,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
0.099,0.03644091709124211,-0.01014811064756278,0.9990922000861606,-0.000985586027769305,0.0008426147937103993,0.001478762405232067,0.9999980659392499,-0.0006190119804346717,0.002360084574691747,0.003105284787722521,-0.029974940040246468,0.05657204185143782,-2.7880104491848643e-05,0.00011750219196696004,0.0001175022165354682,1.0000000038950234,-0.0035763523766267694,0.003576260812117952,-1.2813436819838985e-05,0.9999872098672551,0.0035257783102973224,0.003525960063440081,5.061075005998159e-05,-0.06954963549335233,0.06954607507787751,-0.0004966293841959786,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
0.119,0.03643238670348966,-0.010096824742101752,0.9991515212542935,-0.0013375577031224898,0.0014378482905258415,0.00147777904740912,0.9999969798458249,-0.00021654273538380963,0.0027588316114371438,0.002828833074893877,-0.03981933339004289,0.06315906399049638,-0.00011375119199885677,0.00020297052321071834,0.00020297056395877382,1.0000000056906233,-0.004266348780054521,0.004266194209060352,-1.822398196555839e-05,0.9999817985958264,0.00506535601330495,0.0050657265685066346,8.665212706181761e-05,-0.06845219447429973,0.06844731363112579,-0.0005832605132052019,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
0.139,0.03643482450825772,-0.010032582410878335,0.9992069454358017,-0.0017944944590056124,0.002150812769536918,0.001475919882529527,0.9999949877147222,0.0004647701839126914,0.003345151841788937,0.0024556080191171317,-0.0463526335974435,0.07144739835895726,-0.0001718878607582702,0.0003219295329077994,0.00032192958809174174,1.0000000077762972,-0.004945396933860027,0.004945157992818466,-2.4478234219175093e-05,0.9999755436321474,0.006873391965473261,0.006874066104563581,0.00013621485185730573,-0.06735996070077331,0.06735369214196837,-0.0006654393722737742,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
0.159,0.0364520157553085,-0.009962132913250772,0.9992490290804933,-0.002274850395632368,0.0028644699929923083,0.0014741028120625569,0.9999922234138805,0.0013411892016080478,0.004038607074678653,0.002057453867829146,-0.05437445811001115,0.07856169629984051,-0.00014962811714336056,0.00047970905207058833,0.0004797091037311059,1.0000000101302144,-0.005613548629908489,0.005613202891757587,-3.153215068987175e-05,0.9999684890189285,0.008945556015593381,0.008946684101738921,0.00020115535128693607,-0.06627285324507413,0.06626523783374674,-0.0007432650459399554,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
0.179,0.03649373278123383,-0.00986667319739875,0.9992886547270318,-0.0029141081437928595,0.00371943036645917,0.0014727118701384624,0.9999877523906096,0.002632882319912226,0.005016784045344146,0.0018298465449703865,-0.06638199278659629,0.08241334707459154,-9.660835835847441e-05,0.0006815536176352613,0.0006815536096340256,1.0000000127310762,-0.006270854604074921,0.006270379941596792,-3.934267542672463e-05,0.9999606778119209,0.011277534906934018,0.011279305439279698,0.00028321676857428953,-0.06519073530192385,0.06518196158009923,-0.0008168343406832042,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
0.199,0.03655799416649495,-0.00976006296497871,0.9993209218764694,-0.0035837102613857784,0.004505837556323409,0.0014722861236343664,0.999982343255244,0.0041042486920978,0.006143095734304825,0.0016965911766560666,-0.07408550912584047,0.08403588055815736,-4.1496495225739855e-05,0.0009326229077787218,0.0009326227044474561,1.0000000155580988,-0.006917363911997279,0.006916740300517417,-4.786771964022672e-05,0.9999521520996919,0.013865032927453412,0.013867674068122018,0.0003840315836262741,-0.06411340064761037,0.06410385460899559,-0.0008862412380985943,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
0.219,0.03665891969236928,-0.009621850622276754,0.9993507725033669,-0.004374100396600175,0.005368428317673789,0.0014724576989950655,0.9999749392317004,0.005962590276921492,0.00760072896967465,0.0015161182209113449,-0.08305688939982044,0.08720910236128773,-1.9568269255125005e-05,0.0012379921733534848,0.0012379914871084605,1.0000000185909903,-0.007553123164839004,0.007552335030426783,-5.7066137754698475e-05,0.999942953027572,0.016703772449678148,0.016707552353962755,0.0005051241540263411,-0.06304055929246163,0.06303088501041193,-0.00095157624835149,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
0.239,0.03680875033591651,-0.009441545285227018,0.9993781228623606,-0.0052852735422926605,0.006282337945141403,0.0014735157210239993,0.9999652128273995,0.008272894480903683,0.009471862641255548,0.0014715589224023045,-0.090460072189029,0.08830101880256853,4.764272207438583e-05,0.0016026526639725811,0.0016026509358437362,1.000000021809924,-0.008178175618033922,0.008177214842697645,-6.689769863662306e-05,0.9999331208264255,0.01978949434828062,0.019794720085019563,0.0006479131568852742,-0.06197182252958332,0.06196299409893337,-0.001012925666294153,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
