t,px,py,pz,yaw,vx,vy,vz,ax,ay,az,dyaw
0.0,-5.000000000000003,4.500000000000001,1.199999999999998,0.0,-3.270965614786037e-15,-3.226718612061103e-16,-2.194026211909183e-15,-0.14976627727883723,-0.3664716171179027,2.942323552073122,0.0
0.2746881197428017,-5.002858243175403,4.493095991606966,1.311362696173729,0.0,-0.041139017106606154,-0.10066539944522096,0.8082213241939252,-0.20241786521403934,-1.67189042480058,2.7636349091220964,0.0
0.5493762394856034,-5.029714546625553,4.38103004620162,1.6388296710562573,0.0,-0.11120356559599594,-0.9184968744089309,1.5182753536846325,0.9159893878102657,-5.368763994373634,1.77839994674513,0.0
0.8240643592284053,-5.001122986556173,3.851304312567988,2.1066809355350995,0.0,0.46208378817731804,-3.0501367733599163,1.7852319992381622,3.1578652447614397,-6.872295211403558,-0.12910840780985344,0.0
1.0987524789712069,-4.725381920251146,2.773330515315571,2.5457568686681147,0.0,1.6236525673733282,-4.6939725742847385,1.447346262116082,4.136469215215291,-4.154945569020064,-1.0514601290467187,0.0
1.3734405987140086,-4.121144081803264,1.372726122782098,2.9015412591739045,0.0,2.734561690380259,-5.332765145335529,1.2075847875734287,3.281000719226627,-0.19255383234114376,-0.5357339920886259,0.0
1.6481287184568105,-3.2649154201332315,-0.04810787215298315,3.2292326970028666,0.0,3.4261564042516133,-4.799757074594857,1.1530267361778226,2.123500295985859,4.298571880877854,-0.8254316926304834,0.0
1.9228168381996122,-2.2578484156732532,-1.1374141855469682,3.508894915298995,0.0,3.901162297535536,-2.971231890260295,0.7541122283238574,2.056642572248701,8.068018704481613,-2.35815861684974,0.0
2.1975049579424137,-1.099999999999996,-1.6000000000000034,3.6000000000000014,0.0,4.556026966559602,-0.36737929862724056,-0.14248957685765867,2.434320865655291,9.853789063093817,-2.9436147429515396,0.0
2.4485529812166047,0.1278882018069288,-1.3706522031523054,3.47823586195876,0.0,5.17869730737691,2.192317397098244,-0.8079517432271239,1.678294684499619,9.611408376921188,-2.6619706765981417,0.0
2.699601004490795,1.4600596876548457,-0.5299279906964605,3.1830501812119705,0.0,5.398692092590025,4.4584708491868845,-1.479054529605306,0.7798402103578379,7.443999673500318,-1.8987010340321533,0.0
2.9506490277649857,2.8372478338208973,0.7911888226274048,2.764161648135967,0.0,5.570251993937038,5.929920203670193,-1.761282025991991,0.4217826836328289,3.9400754862003513,-0.5115371281262409,0.0
3.201697051039177,4.244854049584273,2.363890966072345,2.320740535963404,0.0,5.610467510544636,6.436767173910272,-1.7358952993002035,-0.37220573939181456,0.07412557722176416,0.30271301977944054,0.0
3.4527450743133676,5.63192809453594,3.9400221393265458,1.9050274717191211,0.0,5.3833689636857915,5.967138362941361,-1.609291015522012,-1.5000783660536285,-3.638140398403765,0.44777959154816527,0.0
3.703793097587558,6.916520877007444,5.280038054696712,1.5197281522270025,0.0,4.857284093436354,4.610071263083789,-1.511066936658821,-1.642419574912049,-6.55713649675182,0.8695285151363268,0.0
3.9548411208617495,8.092980598163235,6.194726233797525,1.1823041068766023,0.0,4.558716588348778,2.674826051244162,-1.1727041857109766,-1.2036454844487388,-8.046291925582135,2.472828177711259,0.0
4.20588914413594,9.2,6.6,1.0000000000000009,0.0,4.25293845424883,0.5700598978748349,-0.26946968483656225,-1.356840682264587,-8.577315588274804,3.3870502547570305,0.0
4.460357631301035,10.238382783775728,6.466193417775845,1.0384570790770284,0.0,3.8718549970069547,-1.6624806226280866,0.5380537124417172,-2.082547725366836,-8.543612221157952,1.8906109748546898,0.0
4.71482611846613,11.146775730848423,5.776341418048778,1.1995699021120465,0.0,3.193052916002413,-3.7781002558117285,0.6927321443414347,-3.4228282538262267,-7.800938761520852,-0.21418313397473054,0.0
4.969294605631225,11.835412438467058,4.574940560985752,1.3446290657385427,0.0,2.129851141852747,-5.63266679285161,0.4290479962840601,-5.0775463327214245,-6.306028221882627,-1.4018305138312195,0.0
