t,p_x,p_y,p_z,v_x,v_y,v_z
8.81875629191405,-4.798968064371307,-5.999315160432329,3.2980147221668537,-2.66245394867136,-0.045848119776515685,-2.239129849143838
8.868516726013654,-4.922993470882468,-6.00264305432633,3.1820641595959,-2.3224465570958537,-0.08790850756552078,-2.421221879158159
8.918277160113258,-5.030132031712796,-6.007851474498986,3.0575991703403225,-1.983728129664878,-0.12143131403576395,-2.5813465857929567
8.968037594212861,-5.120447863993435,-6.01451553914181,2.925712830933468,-1.6462977707519781,-0.14641460755441557,-2.719505054910405
9.017798028312463,-5.194005043922512,-6.02221027155729,2.7874981634136673,-1.3101547307942654,-0.16285650596044884,-2.835698390920741
9.067558462412066,-5.250867614268119,-6.030510603618569,2.6440481350935383,-0.9752984157267348,-0.17075521667192808,-2.9299276889587795
9.11731889651167,-5.2910995922737944,-6.038991381060255,2.4964556596746936,-0.6417283937249181,-0.17010907017655535,-3.0021940086327747
9.167079330611273,-5.314764977834038,-6.047227370313273,2.3458135996202194,-0.30944439931579953,-0.1609165485995462,-3.052498349722762
9.216839764710876,-5.321927761810504,-6.054793266658611,2.1932147696762674,0.021553665078945093,-0.14317631014485271,-3.0808416302967427
9.26660019881048,-5.312651934362743,-6.061263703503812,2.0397519414078986,0.3512657301015643,-0.11688720978032895,-3.0872246678294704
9.316360632910083,-5.2870014931706635,-6.066213262599406,1.8865178485814666,0.6796915628515096,-0.08204831633025837,-3.0716481640592304
9.366121067009686,-5.245040451429294,-6.0692164850180506,1.7346051931844562,1.0068307726438668,-0.03865892603852391,-3.034112694510441
9.41588150110929,-5.18683284549999,-6.069847882721251,1.58510665182187,1.3326828190593438,0.013281427378993401,-2.9746187038364424
9.465641935208893,-5.112442742106036,-6.067681950539038,1.4391148821658606,1.6572470222059337,0.0737729661886257,-2.893166508336778
9.515402369308495,-5.021934244964799,-6.062293178388305,1.2977225290689625,1.9805225751037805,0.14281566559254583,-2.7897563069603954
9.565162803408098,-4.915371500753237,-6.053256063556188,1.1620222299090124,2.3025085580938898,0.22040925416092408,-2.6643882011826006
9.614923237507702,-4.792818704308876,-6.040145122876429,1.0331066188021523,2.6232039551582416,0.30655321770115895,-2.5170622206220976
9.664683671607305,-4.654340102974294,-6.022534904629338,0.9120683297347827,2.9426076720235725,0.4012468064975862,-2.347778340873799
9.714444105706908,-4.5,-6.0,0.8,3.2607185559033933,0.5044890458270188,-2.1565364534380382
