t,p_x,p_y,p_z,v_x,v_y,v_z
0.0,-4.999999999999997,4.499999999999992,1.199999999999996,0.008844253348499266,-0.010031547851920045,0.42305607495424924
0.05057464925503623,-4.999552704988974,4.499492657985896,1.2213959126060194,0.0634894274888751,-0.08913965555471037,0.855890993424282
0.10114929851007246,-4.993578088946691,4.490983586371203,1.2865727735859511,0.22503215095541407,-0.4931457900622078,1.669417375328191
0.15172394776510867,-4.976790860777622,4.449611307257908,1.3902563090409923,0.4659369420662003,-1.4008401797018735,2.2435090262707025
0.2022985970201449,-4.946448894106767,4.349289584869634,1.5135021377942484,0.7290241163185698,-2.676726089732121,2.455935433581626
0.25287324627518115,-4.903050582815073,4.178862340977894,1.6386724553338043,0.9943970915578149,-4.078920884468374,2.4484507577584953
0.30344789553021734,-4.845866325855237,3.936709598727575,1.7611612143779753,1.3191204244048294,-5.466608868677525,2.4249809090361616
0.3540225447852536,-4.769622477236215,3.6259186886822214,1.8839575731831297,1.7274181424398094,-6.789950239631942,2.452379446241565
0.4045971940402898,-4.671139192513878,3.2499108950705056,2.00921767504583,2.1962130043396755,-8.042484544496507,2.513595152352508
0.45517184329532606,-4.547477072468558,2.8124270187283,2.1382059595819047,2.736649939836667,-9.200092988941726,2.601504521835448
0.5057464925503623,-4.394328970831767,2.319327943011614,2.272358032500267,3.363283537808684,-10.183627176297403,2.758171157033889
0.5563211418053985,-4.207283301928735,1.782360273557708,2.4171930372865975,4.09630941329533,-10.838382259070633,3.017003869808292
0.6068957910604347,-3.979990147196738,1.2230331805226062,2.5775258575335496,4.92515848463038,-10.995630080410818,3.3088289280576255
0.657470440315471,-3.7091069761574396,0.6701600042479019,2.7518787622494614,5.7537092372852925,-10.598243156709627,3.503480098301214
0.7080450895705072,-3.398006494014407,0.15102831978225123,2.9319004118207173,6.464424513047877,-9.734125240951524,3.4981263879809354
0.7586197388255435,-3.0552349713913296,-0.3144399354835348,3.1057117924933064,6.9970828607529185,-8.563022639516333,3.2680071767823122
0.8091943880805796,-2.690256471032398,-0.7151154133306953,3.2624570452781305,7.381347893730354,-7.233633689245994,2.8434847129636402
0.8597690373356158,-2.308616809881704,-1.0461169088295939,3.3933282765336927,7.666789159381182,-5.830612249883976,2.2912656030454173
0.9103436865906521,-1.914766125736363,-1.3048777522906947,3.4942169537264323,7.881708435729676,-4.386934744023948,1.6815532206303203
0.9609183358456883,-1.5113875305467266,-1.4898522807970809,3.563416205207803,8.055084293592259,-2.917689514968931,1.0458109728070824
1.0114929851007246,-1.1000000000000034,-1.5999999999999954,3.6000000000000045,8.203489808231694,-1.4307223005774024,0.3960277266590708
1.069106134583238,-0.6228277188149927,-1.6333887026243095,3.6013330430516315,8.354498874113158,0.2711845274643654,-0.34511544914986914
1.1267192840657514,-0.1373420150284608,-1.568752410563697,3.5602336240788124,8.4939350099143,1.9652963522421611,-1.0722210492022128
1.1843324335482648,0.35589697602690024,-1.4069348775859778,3.4777849798796625,8.62147709622165,3.644507215583456,-1.7771589676154598
1.241945583030778,0.8560788823809039,-1.1488093325606816,3.355458173567975,8.73104622482759,5.306448998385776,-2.4540761129206103
1.2995587325132913,1.3619431186063506,-0.7954923988553123,3.195010872009342,8.814470746277939,6.944750609524342,-3.096111029101529
1.3571718819958047,1.8717377238100084,-0.34859142259007775,2.9987047584998057,8.89936355537825,8.545506200423965,-3.6877455719102663
1.4147850314783181,2.3873838442368287,0.18917465340222953,2.770085598233456,8.993464411672004,10.079164254774545,-4.1534536195485074
1.4723981809608313,2.908021342840653,0.8127933711481826,2.5201176699963375,9.127874972393435,11.447240730375363,-4.337068668106102
1.5300113304433447,3.4391550947212184,1.5081978361250903,2.270341227250413,9.396523098810292,12.432675808682562,-4.142789993198949
1.587624479925858,3.990747922655948,2.2453645908146957,2.0427593116906744,9.701867102478126,12.831655821145173,-3.637647622372164
1.6452376294083715,4.557065333990321,2.98674204598869,1.8511885547855391,9.868562290309583,12.579235678316874,-3.010429243799953
1.7028507788908849,5.127865831474149,3.694823361835967,1.6958786916315214,9.841133343291723,11.76856038551458,-2.4691304333888464
1.7604639283733983,5.691022706759147,4.3427897033579645,1.5666797932842298,9.647704549308614,10.611342621648099,-2.0936135793687516
1.8180770778559117,6.239535120199033,4.9175290991783225,1.4546393474179378,9.390148727596554,9.281439005300939,-1.836778318101219
1.8756902273384248,6.773014791371251,5.412255569008429,1.35503462567022,9.112278383498861,7.8643217713537865,-1.6395118978964085
1.9333033768209382,7.289509233468622,5.823705790761501,1.265724459314208,8.826717631783886,6.398834649253978,-1.467495405876715
1.9909165263034516,7.790084796091054,6.149569603331139,1.1859405613028664,8.555320424393443,4.899921280891483,-1.3054996765133247
2.0485296757859652,8.275307142431384,6.3883055851786015,1.1152965632895377,8.289670306419126,3.3771495725247718,-1.1510355023083712
2.106142825268478,8.745272825140008,6.538706049624491,1.0533110003945225,8.025015694110593,1.8372057136509383,-1.0006097941627914
2.1637559747509916,9.200000000000001,6.6,1.0000000000000027,7.756723618989142,0.2874675735303498,-0.852528246291202
2.218760770242417,9.619512733004651,6.575038729566274,0.9569298484073561,7.479290636792754,-1.192638273144624,-0.7215279677568631
2.273765565733842,10.022793703795434,6.468798351380866,0.9206250033843828,7.1516233379828265,-2.663030054574513,-0.6090484739694038
2.3287703612252675,10.40625989127955,6.282079882487493,0.8899286748972528,6.755178347609828,-4.11540331348241,-0.51691122068517
2.383775156716693,10.765928110832203,6.016064516135197,0.863759811422361,6.28190313908334,-5.541594909990856,-0.4435652576080704
2.438779952208118,11.097329486203991,5.672451293046754,0.8411322423335861,5.72062381275839,-6.929778609423316,-0.3865769254886544
2.4937847476995434,11.395251596640508,5.253722405710832,0.8212326419659464,5.058089935231365,-8.262334991275992,-0.33964435313450014
2.548789543190969,11.653767891133269,4.763515200093185,0.8037681059656248,4.281337531908392,-9.516213923243527,-0.2955305828737824
2.603794338682394,11.866239787385275,4.206847604309504,0.7887214434210781,3.3802082463598424,-10.664583392652688,-0.25028198927767065
2.6587991341738193,12.025623217752173,3.5903087430649627,0.7762346866948142,2.349876531225405,-11.674764068460515,-0.1994781846017899
2.7138039296652448,12.124748743445583,2.9225115843168785,0.7667769299230336,1.1949105755459897,-12.507832151745031,-0.1330279845218385
2.7688087251566698,12.157074841429068,2.214327243969345,0.7616003325282937,-0.06607583207035361,-13.126975042746095,-0.03962159455145997
2.823813520648095,12.117479768185671,1.4784184290222948,0.7624181745123392,-1.401989591890711,-13.508654263644647,0.08536925185071187
2.8788183161395207,12.002842539862957,0.7282457136970527,0.7709917690069026,-2.773304242737524,-13.648671649185932,0.24497302788384534
2.9338231116309457,11.812389702771112,-0.02306635656387669,0.7893675571116713,-4.141919084598641,-13.560589576150981,0.4404453210547974
2.988827907122371,11.5471917154822,-0.7635491990616221,0.8194449786264513,-5.479432107871418,-13.269402664573791,0.6685264474354122
3.0438327026137966,11.209599617765877,-1.4828279162803915,0.8629118781552594,-6.767272033513848,-12.80578318273135,0.926182511474118
3.0988374981052216,10.802726887005658,-2.172308169208963,0.9213339378891882,-7.995817252478858,-12.201384305609881,1.211316408573536
3.153842293596647,10.329983032247057,-2.8250972131651055,0.9961683008132497,-9.162804778592033,-11.484736177277032,1.521427253894899
3.2088470890880725,9.794730481057037,-3.43573929861716,1.088705527800328,-10.271677425136616,-10.680003228246274,1.8528538954256106
3.2638518845794975,9.2,-4.000000000000001,1.200000000000002,-11.329507845017815,-9.813449820223262,2.197496812397967
3.311755068990646,8.635705000368366,-4.451533236144952,1.312531837156072,-12.214137788655947,-9.028461382012757,2.498316185553117
3.3596582534017942,8.029807810173676,-4.864984101062978,1.4393546019078174,-13.070095656053653,-8.225860694158065,2.792515970979471
3.4075614378129426,7.3835065954017916,-5.239623079690293,1.5800726522138853,-13.899098896323679,-7.407688667659578,3.077474616876936
3.4554646222240906,6.698185615014919,-5.574687853677517,1.7341962700935838,-14.6946901999748,-6.572077247056676,3.351745577024573
3.503367806635239,5.9756616863736225,-5.869269936350427,1.9011912251648022,-15.445991103243905,-5.716415338771746,3.6151593201979146
3.5512709910463873,5.2183612945516185,-6.122356849965318,2.080551557275829,-16.139095891945914,-4.838379309406662,3.8665955577314612
3.5991741754575357,4.429433512891437,-6.332817488969611,2.2716357052554765,-16.755351851170467,-3.929209759545053,4.093619958519152
3.647077359868684,3.6130918753510275,-6.498800169368458,2.47274642084003,-17.25586557627982,-2.97315575068302,4.274651822002333
3.6949805442798325,2.776211691142399,-6.617664745385681,2.681174574301135,-17.582804750570276,-1.9562985306924503,4.363895035045747
3.7428837286909804,1.928547198487468,-6.686226027926495,2.8908353580694106,-17.65569115812655,-0.8963427467796947,4.303964084997428
3.790786913102129,1.0846840322343705,-6.7035400891748465,3.093521744826316,-17.395338948739493,0.1276087804366739,4.064510036237298
3.838690097513277,0.26196293937566817,-6.674000294043016,3.280241305683088,-16.796041177023735,1.0060971597994524,3.6388261707056415
3.8865932819244255,-0.5244836835260489,-6.607149573612036,3.4421444670171666,-15.921663592467358,1.6481542823539002,3.0408799837112284
3.934496466335574,-1.263433835028794,-6.51609661699177,3.5715769749468653,-14.86072413159889,2.013634170705245,2.3154939527685556
3.9823996507467223,-1.9482357006444178,-6.4142305955802685,3.6639835346619085,-13.69717632937521,2.1335048326489243,1.5214713813095884
4.030302835157871,-2.5757105622649483,-6.311693266110854,3.717343623257181,-12.490728796350446,2.0784075445388766,0.6787366322560899
4.078206019569019,-3.1449270705668515,-6.215105915805133,3.7290108267850393,-11.270609883830506,1.9065220888600862,-0.20874314876346745
4.1261092039801675,-3.655506769647437,-6.12903630769767,3.697344700157621,-10.044918261192429,1.6546175746522778,-1.1261367847037391
4.174012388391315,-4.107294214288469,-6.056583014188144,3.6211197506453594,-8.814583422099474,1.346844779567931,-2.0598286166513162
4.221915572802464,-4.5,-6.000000000000001,3.5000000000000018,-7.58601668486871,1.0069737980000895,-2.9777621921941773
4.252231733304249,-4.71823920947838,-5.9728150303133685,3.401104765311358,-6.816074176697157,0.7900896645621884,-3.519123482686524
4.282547893806035,-4.913274397465649,-5.952095029836664,3.2866273753465496,-6.042372797704132,0.582539443463105,-4.00160248944934
4.312864054307821,-5.084602296572023,-5.937494311780072,3.1584783186423753,-5.253066987851426,0.3896202766190271,-4.415964255937119
4.343180214809607,-5.231780041326325,-5.928471448155198,3.0188772130402692,-4.451868371350045,0.2164524501588403,-4.755702376367438
4.373496375311392,-5.354529408729366,-5.924370297340031,2.8701290455610184,-3.644648012844897,0.06590087828213598,-5.019884844515467
4.403812535813178,-5.452763509586164,-5.9244757249487785,2.714509943746645,-2.837600054913878,-0.06066336854924259,-5.210326626196874
4.434128696314964,-5.526579686138659,-5.928048458175067,2.55421484902799,-2.036483956797838,-0.16282913858037773,-5.330178510203112
4.464444856816749,-5.576240258573355,-5.934348433547918,2.391328849309672,-1.2463188469838116,-0.2408581643530141,-5.383394863893955
4.4947610173185355,-5.602146890541782,-5.94265224771245,2.2278071235513948,-0.4712444073021942,-0.2955193713498687,-5.374508518836571
4.525077177820322,-5.60481290074804,-5.9522664589343774,2.06545992355914,0.2854908832576655,-0.3279538822216779,-5.308468685136432
4.555393338322107,-5.584836915664511,-5.962536852773683,1.9059423461967966,1.021502111404132,-0.3395528434651709,-5.190446314044799
4.585709498823893,-5.542876856823558,-5.972854335937034,1.7507511164941727,1.7352207938236717,-0.33186062928741933,-5.025595071534127
4.616025659325679,-5.47962645148132,-5.982658332977085,1.601228852585569,2.4257839287631526,-0.3065037564856823,-4.8188139966379495
4.646341819827464,-5.395795946969487,-5.9914383700890745,1.458575239393518,3.09286554292801,-0.2651391972949,-4.574546122499335
4.67665798032925,-5.292098835061624,-5.998734337898099,1.323863503640547,3.7364461480529627,-0.2094114321378271,-4.296652449688743
4.706974140831036,-5.169246544708179,-6.004135471264274,1.1980592288232055,4.356610666110086,-0.14089779145068348,-3.988392682939107
4.737290301332822,-5.0279474186664554,-6.007277298018031,1.082037998200288,4.953588574592274,-0.06101174042798618,-3.6526267694347077
4.767606461834608,-4.868898972133877,-6.00783475469489,0.976591990032603,5.528369556416521,0.029174473376869514,-3.2924700683827357
