t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,omega_x,omega_y,omega_z,u_1,u_2,u_3,u_4
0.44226468796101287,-4.77036240962852,4.011569341941444,1.6142504173112806,1.2859745645286242,-3.1049961773686694,1.5415104179576653,0.93865093651484,0.32365603771937956,0.11075332375502654,-0.04481546052237896,-1.1694379868885754,-0.9397247444045721,-0.21580925151741936,6.428106453506496,7.093192031268077,6.471909197042454,6.400247986425374
0.4864911567571142,-4.711073952217516,3.8656303262291445,1.6839208646856807,1.393006581911399,-3.491266235634045,1.6120302841135317,0.9463346501755074,0.30319533368225204,0.099569666254714,-0.05206385262436243,-0.6781429401783344,-0.3816396622866224,-0.24200120703712827,6.163690824953926,6.616227177750658,6.230114144739626,6.344001054717529
0.5307176255532154,-4.647368434298784,3.7033400553929616,1.7566138694563478,1.4875411030087327,-3.845707016613506,1.6766641391078363,0.9504932429909809,0.2897610218877787,0.09670446126466213,-0.057793746007001295,-0.5226414286305141,-0.12424502996722095,-0.2669905316247977,5.917329903078897,6.171401332591968,5.984884813343248,6.270134904408102
0.5749440943493167,-4.579619287506803,3.5259660568377154,1.8319316568664725,1.5764899553037715,-4.173443944790414,1.7304740292258634,0.9540819863548503,0.2766447458961741,0.09642384411129969,-0.06329165350409911,-0.6492253410020823,-0.148008555216498,-0.2907891540146267,5.71492592655019,5.8880538736786985,5.736044709940405,6.027677339723223
0.6191705631454181,-4.5080346849723085,3.3346866697804862,1.909397101590868,1.6608854582029677,-4.4740286940711815,1.7740292219983806,0.9582856259677213,0.26069759315679786,0.09521329646665251,-0.0693116128440235,-0.7712520011094939,-0.23798475617044457,-0.31128644747879003,5.419279373326524,5.686833206282553,5.592531834548658,5.728642385384178
0.6633970319415193,-4.432825407917916,3.130733914695383,1.9885877635908118,1.7405172690335484,-4.746014074036159,1.8086573767328087,0.9629209848653187,0.2416042420926443,0.09438912503811714,-0.07539006995806519,-0.9339606927269675,-0.13872843924760064,-0.3290939423734326,5.114270594438642,5.446256245742349,5.464707032550483,5.513257769595316
0.7076235007376206,-4.354144471372064,2.915409371081213,2.0691322178481713,1.8185893507300153,-4.98748854610672,1.835370735269315,0.96796548846401,0.21751365099237988,0.09734199596144047,-0.0804637513001175,-1.2497817224359404,0.07538297748852921,-0.34592337649442195,4.950016470261805,5.204760721343571,5.237406660596811,5.326848812325163
0.7518499695337219,-4.2719404834785495,2.6901345351888035,2.150711360335261,1.9005570834170433,-5.194977418423864,1.8555132437435375,0.9733041402332024,0.18680618015101633,0.10446624357857452,-0.0843209161728522,-1.5597100039909617,0.20011388682222112,-0.36118492021742027,4.872848598791943,4.999368485587306,4.981373189539188,5.121586862734258
0.7960764383298231,-4.185949952503966,2.456492053694065,2.2330558206302102,1.9900215584891596,-5.36510179261693,1.869846733396269,0.9782899925609042,0.15072714357216113,0.1131958198120446,-0.08756921598176065,-1.734344243600146,0.18974107811076424,-0.37302763146391593,4.79574685478507,4.832744050717019,4.759208032094669,4.918037864546268
0.8403029071259245,-4.095821940053927,2.216174050892719,2.3159049615689318,2.087356864125825,-5.496515967073151,1.878022096854713,0.9822729586848489,0.11201799167415963,0.12087912408818294,-0.09080575888142785,-1.7708824672149563,0.09749922750808651,-0.3817305158854346,4.699034952874949,4.693726249894822,4.573219326447356,4.74939623040297
0.8845293759220257,-4.001241972099224,1.9708793656237735,2.398969896839492,2.1907548166092226,-5.590192999961969,1.8792371119952744,0.984978635022407,0.07307908121862704,0.12586152533177047,-0.09435366027771068,-1.7171103322907935,-0.039978719641378696,-0.38933565575880424,4.556650304328299,4.50270422223746,4.467566864454102,4.685152171749724
0.928755844718127,-3.9020018531344136,1.722233930100475,2.481932311848789,2.297370271221758,-5.6479920923912035,1.8730962834687968,0.9865980047981237,0.033464617678654086,0.1269204188093054,-0.09814025370605446,-1.7877070806989537,-0.2458257650472687,-0.3966375869432847,4.391689553684628,4.42147703658758,4.4427248097535506,4.548253527516506
0.9729823135142284,-3.798024166525099,1.4718190227432424,2.5644724204189897,2.4045078058543483,-5.669868145915356,1.859803309313611,0.986962442403147,-0.008768542917189332,0.12512677948662304,-0.10175190398807446,-1.9229335815438373,-0.30328560115124326,-0.4026904116235174,4.354524423478708,4.388802352723509,4.350694251377312,4.4057246515563255
1.0172087823103295,-3.689304665720545,1.2212448381699805,2.6462709094885666,2.5116226208632906,-5.655023610644358,1.8390813387667728,0.9855584214183216,-0.05266375668513968,0.12247613164088916,-0.10509306440151722,-1.9327213726651151,-0.31863860477263667,-0.4066958176319713,4.339809078110082,4.32222339115317,4.29978279373797,4.344047550081372
1.0614352511064309,-3.5758421279937775,0.972130022793318,2.726989491415832,2.61880742863218,-5.6039572857859845,1.8104820861168756,0.9823204052983179,-0.09648780411226048,0.11890273916814491,-0.10824982599855058,-1.9189911461549605,-0.36556023875234,-0.40790966278060165,4.338279311151241,4.305066790146085,4.2818164252855,4.301372369531647
1.1056617199025323,-3.457638195584425,0.7260618769724316,2.8062743947385447,2.725818556288981,-5.517415593624574,1.7737940308192903,0.9773612791159084,-0.13958806920252362,0.11407630450174326,-0.11118736189615053,-1.8732453207120479,-0.40564032802842553,-0.40732366654453694,4.3528399964247715,4.31827214580174,4.297949255156551,4.29329488027173
1.1498881886986334,-3.334707957649129,0.4845944466794777,2.8837663751383174,2.8323724659502854,-5.396155289088562,1.7289834477559713,0.9708264468379268,-0.18134450623010587,0.1082191756145859,-0.11392893931194623,-1.8123547659722843,-0.42816003271349634,-0.4055953789102133,4.3896102461109345,4.38676742345391,4.3471782058210655,4.288300629220422
1.1941146574947348,-3.2070735257296423,0.24924806830805163,2.9591069172819933,2.9385251687459433,-5.240969229536294,1.67612735341997,0.9629194252736353,-0.2209413979853552,0.10217271621173203,-0.11667401999104003,-1.7054923489813347,-0.3855486980104972,-0.4028611204661354,4.436898118977732,4.441981635728906,4.435319384719933,4.357987435547939
1.2383411262908361,-3.07473703643989,0.021500587066960536,3.0319438859693495,3.045147512107811,-5.05288850001971,1.6154128144951891,0.9537944365652874,-0.258215337734817,0.09687927546903763,-0.11962985726119493,-1.6409769034141353,-0.3230245443202123,-0.39965319762092977,4.532063278380205,4.509240837595978,4.52535297855296,4.4723366356155685
1.2825675950869373,-2.9376490967312137,-0.19720344685030466,3.1019286082767876,3.153555788542936,-4.832241088082018,1.5467537254597663,0.9434640474683217,-0.2939741799611754,0.09225215907570461,-0.12268280351460015,-1.6085795743435,-0.3001720888573014,-0.39628044112043415,4.685065844832945,4.648924225694238,4.606141632916187,4.5670274416827175
1.3267940638830387,-2.795708922309862,-0.4054164610629382,3.1687012707112983,3.2646431486752,-4.578735478962051,1.4698454714914844,0.9323294248448443,-0.32769584341971303,0.08758965612067994,-0.12572532656090127,-1.4872878088238952,-0.29786460655159475,-0.3929307847069345,4.885276062661495,4.819963984229718,4.683119092209718,4.681910257611661
1.3710205326791398,-2.6487931662060653,-0.6016919356741318,3.2319029551567873,3.3784554505994486,-4.29291378144196,1.3852628718777364,0.9215341245051912,-0.3571920300849126,0.08185222571229213,-0.12874520069124618,-1.2299132751677007,-0.34618290447545086,-0.3899711485275244,5.031371938215679,4.957426174049162,4.854354352402012,4.8774789374608
1.4152470014752412,-2.4968047786831757,-0.7846341648218698,3.291236669834603,3.49377499972083,-3.9763117549288114,1.2951259255783516,0.9118114340203454,-0.38192326833435264,0.07417784709305338,-0.1315315474274254,-1.0352279217481601,-0.419428745048539,-0.38771723085765886,5.147615469357144,5.095894595960941,5.101942659541124,5.102136173822956
1.4594734702713426,-2.339715460683768,-0.9529018012711395,3.3465003918584686,3.608931774234601,-3.6295244109684095,1.201196267652336,0.902477896792116,-0.40427486002705143,0.06500223967407566,-0.13389637131245852,-1.0054678594031219,-0.4589808112714655,-0.38543460232642457,5.316515754204609,5.295768952508139,5.335965242533238,5.293313525332964
1.5036999390674437,-2.177555442817803,-1.105140016880473,3.397526723288246,3.7231012168364503,-3.251446512320609,1.1032144394692989,0.8926359230774337,-0.42621977054655363,0.055550647343115045,-0.1360324418879314,-1.0184341600273312,-0.4423834974639633,-0.3826263057028015,5.550283935489433,5.51753122523975,5.539079726587889,5.488875938801941
1.547926407863545,-2.010366428581765,-1.239932119289425,3.444107100105333,3.836472421257098,-2.8406359297173607,0.9998476925604787,0.8822750576772718,-0.4476619628387838,0.046360400141909106,-0.1381638265017507,-0.9881424805699432,-0.42917721071662474,-0.3789482472318782,5.7917418510248995,5.745125572092527,5.761270426577607,5.706098562472391
1.5921528766596462,-1.838178991973965,-1.3558082137026919,3.485976902690151,3.949220107985276,-2.396163483425077,0.8900076719182908,0.8717687344488521,-0.4679803507457232,0.03724598955227724,-0.14026567242180688,-0.935684936404208,-0.42276482149184097,-0.3744321857213362,6.028241083421009,5.97688035352715,6.01053444298897,5.945193993394957
1.6363793454557476,-1.6610218421255298,-1.4512667894647278,3.522830944349318,4.061290069517415,-1.9174604719338544,0.7728673909938119,0.8612201812510265,-0.48713559484750757,0.028187236933139195,-0.14231137505511132,-0.8986393159917342,-0.41232143718314934,-0.3692526626046532,6.29651850922756,6.253263943520101,6.249266074670954,6.161037988023236
1.680605814251849,-1.4789254433422245,-1.5247843952581568,3.5543270373594797,4.172699192220598,-1.4041711008962119,0.6476938179938085,0.8509917073552165,-0.5046092710470533,0.019369136974131708,-0.14445315929756178,-0.7931266671522226,-0.37852154972390134,-0.3634183686557531,6.5912473981434445,6.5740033602537125,6.480284436704381,6.350954740977417
1.72483228304795,-1.291915624938366,-1.5748423673626648,3.5801215160330484,4.283666412214196,-0.857051040372586,0.5155386904524806,0.8424123769189086,-0.5183133554603377,0.011145386554723543,-0.14715418862539398,-0.5403104752365325,-0.2938414570139568,-0.35691440198725594,6.87978189365428,6.914136344436066,6.725850074238925,6.542008892425669
1.7690587518440515,-1.1000000000002446,-1.5999999999973538,3.6000000000007297,4.394886275940942,-0.27895950915606404,0.3814674741831403,0.8373539848519337,-0.5254191461816878,0.004258033492610143,-0.1512116413313179,-0.14239154044332217,-0.12852442333468078,-0.35028223817504667,6.87978189365428,6.914136344436066,6.725850074238925,6.542008892425669
1.818033594633392,-0.8817963982195757,-1.5978852131341894,3.614931661244877,4.515388946190575,0.36487810975407925,0.22874210809193116,0.8368163154762841,-0.524370269045817,-0.0012655649172151852,-0.1577761539018457,0.2605325397768101,0.046514260032448074,-0.3429892215819042,6.608301168034652,6.607868505183564,6.503047855833342,6.359093029205891
1.8670084374227327,-0.6578315593801168,-1.5648961107568746,3.6222231812647188,4.63033695699844,0.9808692525001389,0.07132024978245054,0.8406926134569779,-0.5155133679493664,-0.005021041253865403,-0.16605283607774868,0.5570149914317536,0.16655066219235823,-0.3359258942138314,6.328062417433306,6.291615050730824,6.2869343092215955,6.176088754082511
1.9159832802120733,-0.4283478187605199,-1.5025148353173976,3.6218746987092425,4.7407743248303875,1.5645775632239005,-0.08229931161474284,0.8470900153188842,-0.5017529120621851,-0.007679930369528848,-0.1752642171462799,0.6880841608596201,0.22867844811642743,-0.3287170788293661,6.067447367932854,5.9967105530624405,6.065951242262609,5.982884944923282
1.964958123001414,-0.19355710040818894,-1.4123726796438976,3.6141648380698648,4.846991234013138,2.114347607017479,-0.22916085325939767,0.8541055920903826,-0.486170509039398,-0.009805977477276472,-0.18469449994542886,0.7008363775822182,0.2389610800103148,-0.3211879222784552,5.842591469043363,5.769238897928398,5.828086049495821,5.7321598699458445
2.0139329657907545,0.04633111914895755,-1.2961287843346463,3.599419946343844,4.948853822536235,2.6304308714753586,-0.3696963066823648,0.8611548815728208,-0.46975166879141456,-0.011659562559081108,-0.19405462168233154,0.7439427984708509,0.2578732725486925,-0.3129018932169178,5.633032418406774,5.566728981508007,5.595539253711993,5.468193452391237
2.062907808580095,0.2910980619099745,-1.1554253148785454,3.5779402625570795,5.046158104879844,3.112970748347873,-0.5040886764292359,0.8687744594663727,-0.45130904054806054,-0.01304523925558965,-0.20352023567448635,0.8577407957645471,0.3089942984616936,-0.30342437171856557,5.425172680963986,5.347496694723194,5.376978506292482,5.241542536770118
2.1118826513694358,0.5405158949330591,-0.9919207181859591,3.55004915332775,5.1387059900303464,3.5611702650215187,-0.631288637019846,0.8773203581274611,-0.4297929302966416,-0.013861487774672478,-0.21317321896226454,0.9868043947815599,0.3574416127060425,-0.2929946527966435,5.2141728496441155,5.118688754335188,5.169346675128474,5.0578015253448205
2.160857494158776,0.7943414639064086,-0.807320618688469,3.5161266269226115,5.22601745644495,3.9740844790956924,-0.7502910237061992,0.8864643901490497,-0.4054863860273613,-0.014457388708721104,-0.22275122288154794,1.0754112894813215,0.3710339822916156,-0.2828587871968256,5.0043879900664345,4.901077209123545,4.9754663012120455,4.894053661324556
2.209832336948117,1.0522987926342595,-0.6033594057602816,3.4765760538556405,5.30725155758979,4.351615378344393,-0.8612585581789703,0.8955323603805531,-0.37958174448810106,-0.015312755454712734,-0.2319042391426849,1.1056383204791849,0.35281740013945073,-0.27380859406178815,4.804213060883003,4.713537140927161,4.799211121843841,4.72475699848056
2.2588071797374574,1.3140690778841995,-0.3817479776347704,3.431763498933674,5.381587974855121,4.694805445413551,-0.965474690409316,0.9040013238092135,-0.35317258932714796,-0.016488914499312207,-0.24052482737658568,1.1005266382592036,0.3392645698617882,-0.2657111144215553,4.630624733498667,4.569865349685972,4.631482574869061,4.534785441760751
2.307782022526798,1.5793048491900652,-0.14412985118394595,3.3819833297763915,5.448732657984408,5.005189969765017,-1.0643965398829838,0.9118527677594752,-0.3261512590709111,-0.017469424009993188,-0.24883110913844067,1.1292421088632485,0.3692986086203764,-0.2579853663070218,4.48926735625117,4.4379006911992676,4.46982526766252,4.359580021614083
2.3567568653161386,1.8476575908996735,0.10791342434356743,3.327477086215436,5.508869137711353,5.283627855196035,-1.1586314363734629,0.9193867749807254,-0.29735687891705803,-0.017826368834948682,-0.25703219444731074,1.2111992062875436,0.41856638116997713,-0.2500564364572762,4.362827744604733,4.298680119162795,4.331969836178955,4.224529112363721
2.4057317081054794,2.118786751619553,0.3728195841499628,3.2684785117044948,5.562060235666848,5.530125520317383,-1.2479858825829846,0.9266688379396169,-0.2660802758933851,-0.017678892288013306,-0.2650631152995652,1.299103817917419,0.4548283274400376,-0.24164221564711424,4.244586822989809,4.1692945723431,4.223286861470239,4.12059530011599
2.45470655089482,2.3923471394716436,0.6490205619805927,3.205235541566963,5.6080791667100165,5.744576891954686,-1.3321791485609003,0.9334217561443967,-0.23264767755444002,-0.017258438992562602,-0.2727517251415147,1.35765222308315,0.47778789983760767,-0.23291689146752445,4.150576105038788,4.0724249679233715,4.130462733407176,4.02880718504557
2.50368139368416,2.6679806234901395,0.9349502618415477,3.1380049162765653,5.646654644499166,5.9271753999421355,-1.411121784345993,0.9393686888502477,-0.19750319829608418,-0.01664980991423937,-0.279989367861799,1.411001365985314,0.49758558428709,-0.22410165492239556,4.06834892889109,4.001385662915943,4.078065212479065,3.9499070541555716
2.552656236473501,2.9453168869899593,1.2290526057897673,3.0670476608266832,5.677616215399925,6.078081309458457,-1.4846942014263182,0.9443147702139446,-0.16083340680233474,-0.015454777000482704,-0.2867811075616479,1.4459473882625375,0.548936935954772,-0.2145390413978591,4.023244992822016,3.9424970137299185,4.034082391841216,3.9101264673832294
2.601631079262842,3.2239881181468393,1.5297733175860881,2.992632931498268,5.701223511878094,6.197235573371149,-1.5526858505011578,0.9480729000904418,-0.12301405237980947,-0.013369019142328912,-0.2930956383343748,1.4640139681850604,0.5852403993194858,-0.20450848158297305,4.017006664431595,3.9122020338462655,4.0031562696018606,3.889361425186262
2.6506059220521823,3.5036390776975574,1.835553345603505,2.915039768053526,5.717609526763346,6.284520066645404,-1.6148919165843443,0.950547808446892,-0.0842880507996318,-0.01089968209394146,-0.29879028131480956,1.4947855377484707,0.592710454582894,-0.19380034676370253,4.018608265212148,3.906505530004437,4.012049461604044,3.8970998530921865
2.6995807648415227,3.7839078208222334,2.1448230753649873,2.834557299042543,5.726385163413145,6.339617218205265,-1.6711005365573937,0.9516676859455889,-0.044883361305996974,-0.008440003740892764,-0.3037674043917134,1.5081617969367864,0.5950360648207803,-0.18268093230019308,4.026071305150536,3.9176883013757036,4.061170035930274,3.94253972221696
2.7485556076308635,4.064410758663251,2.455995272000072,2.7514827138521967,5.7271883039235725,6.362201425359291,-1.7211920839450687,0.9513624521864131,-0.005800400058728206,-0.005689622542061687,-0.30801384530408954,1.45785997807882,0.6036404685240125,-0.17156447657165808,4.067225313277279,3.9588793360371324,4.120882383132424,4.012124673203145
2.7975304504202043,4.344760604836969,2.7674768010563584,2.6661160689622125,5.720253220579129,6.352394231156916,-1.7651298481199647,0.9497117368466643,0.031693597538814774,-0.0022967150649933583,-0.3115558406532363,1.3682824740878574,0.6039733396187229,-0.16093019830254415,4.154260802465157,4.0425294722656275,4.18875841792627,4.079917083304842
2.8465052932095447,4.62459094403526,3.0776895426106345,2.578760201826124,5.706089595517211,6.310563000606592,-1.8028105696977252,0.9469025114563276,0.06739373081547297,0.0016344004355756858,-0.3144258587778844,1.30809853355083,0.6014257557068377,-0.15012447046086747,4.265494732944077,4.142621674064904,4.2832787674722885,4.169875664721904
2.895480135998885,4.9035543962951875,3.385062324200793,2.489723209032958,5.6849034782948396,6.236529686451532,-1.8341422175881001,0.9430649677786421,0.10183483567970941,0.005796939918334045,-0.31664373594496265,1.2704359739863236,0.5934500594730965,-0.1385509603339777,4.376848597252399,4.245836167586296,4.412058583147742,4.3053549813583265
2.944454978788226,5.181305060523223,3.6880027695335285,2.3993138955866664,5.656615346188525,6.129721257239731,-1.8591783092393215,0.9383609979818129,0.13469807285878652,0.01004994312184476,-0.3182462786214907,1.1910762288344308,0.5730849759609956,-0.12690515569717625,4.51483692815794,4.384566010883649,4.553292845347289,4.442362504052427
2.9934298215775663,5.45749668292741,3.9848989650901863,2.307837825333985,5.6213352724763235,5.989939028687688,-1.877974232816732,0.9330240164331088,0.16544309063728055,0.014458473854758591,-0.3192821770100777,1.1104805828473963,0.5569514971563223,-0.11508800262371112,4.6670362622618216,4.5366098248319595,4.711697941584601,4.60358337037667
3.0424046643669067,5.731793520505625,4.27413261686074,2.215597932597135,5.579365791815982,5.817068453478488,-1.8905842865362634,0.9272697062330203,0.19391620722039168,0.01909061908538607,-0.3197922456130138,1.0170157223501086,0.5382987520894335,-0.10340022225534083,4.847373001086616,4.711540194338545,4.871377294858049,4.7746022666283086
3.0913795071562475,6.003878150621955,4.554082972821419,2.1228957591741646,5.53109488426871,5.611116010961065,-1.897015600832454,0.9212644535287555,0.22015055062801026,0.023721060466746432,-0.31986722506301063,0.9441557162646961,0.5055657689340307,-0.09200370642292519,5.030714244530544,4.9054287593645,5.0550979159177425,4.95512841533764
3.1403543499455884,6.273445295735045,4.823128598138315,2.0300314771197088,5.476621268390225,5.3719986233909065,-1.8973439922588784,0.9150826511276356,0.2445017788153317,0.028190808589067806,-0.3195672405129421,0.8820540799988129,0.48420086115703725,-0.08096887962493018,5.237451175235368,5.102397416715463,5.24682683201642,5.1512715470732084
3.1893291927349288,6.54019231334056,5.079638648556504,1.9372985039252812,5.415967542859568,5.099421048324736,-1.891776078341893,0.9087760427996624,0.2672485765929143,0.03239676802100824,-0.31894074008485934,0.8332043577723107,0.45095917572462857,-0.06967475529078683,5.420685595255694,5.31050994785958,5.472111742897931,5.370560345067033
3.238304035524269,6.803814250908519,5.321967843062397,1.844978342214993,5.34912416039665,4.793143850696377,-1.8805464064326496,0.9025523247036051,0.28811721683979524,0.03661897241956304,-0.3179717328592627,0.7397602434327301,0.44369245751579434,-0.05930194815279657,5.6470357031306975,5.548837139755019,5.677126922509855,5.57590460378252
3.28727887831361,7.064025304993691,5.54846592915588,1.7533472885010781,5.27688761044347,4.453116186064687,-1.8636820809620958,0.8964965628546177,0.30728410256008276,0.04125353526204542,-0.31659031088420014,0.6919086822596069,0.4462726589965491,-0.049529934167599925,5.89779047881077,5.769089931897116,5.8848012691462,5.807023469974301
3.336253721102951,7.32057774486849,5.757468908503729,1.6626729166961247,5.199768741141361,4.078813363289132,-1.8415746334801708,0.8904335876247594,0.32543102574394955,0.04562603963372926,-0.31498774205744995,0.6710867540412057,0.40372468416490404,-0.03941314285547706,6.142084432808955,5.989430715110769,6.120011484542897,6.04786427093062
3.385228563892291,7.573219779747762,5.947288450110227,1.5731986336365877,5.11708295415504,3.6699075163389887,-1.814727873443608,0.8843923863607706,0.3424926883589082,0.048897113216880325,-0.31345693280491327,0.6406853842059761,0.3363412476633316,-0.02840099957297265,6.386263224651487,6.2345953911408625,6.368451911349751,6.277816380317558
3.4342034066816316,7.8216477643059665,6.116233988216813,1.485149255012209,5.027545617371195,3.2265836159381283,-1.783407900126521,0.878445565451639,0.35844250134638506,0.05097613086413995,-0.31203721003374885,0.6191628477323705,0.285233836968246,-0.016533759605313097,6.636682630592022,6.45349779845398,6.630787244402599,6.537946724443913
3.4831782494709724,8.065495072786078,6.262626704371629,1.3987383958224098,4.929920833857535,2.74918462068485,-1.7477454716468748,0.872822255085815,0.372888208989485,0.0519076898553346,-0.31074817310800035,0.5532348381314345,0.20961497652152203,-0.0030190849883166204,6.902783410317961,6.727159932128878,6.883611827865863,6.758709445047907
3.5321530922603133,8.304337064927058,6.384822479350703,1.314191433908903,4.823024530954725,2.2386780594337776,-1.7072319609218485,0.8675298692059797,0.3860181552108144,0.051736123450287705,-0.3095622407672735,0.5427751410221644,0.16752070171733185,0.011694222107095718,7.132474223548736,6.950326561687343,7.191285237410789,7.030986227436229
3.5811279350496537,8.53769298041643,6.481211460932964,1.231748548321181,4.705959787853905,1.6955226600766415,-1.6616968564272616,0.8628396522414921,0.3975348820048225,0.05124214556221575,-0.3081889020933419,0.426172553382589,0.14925639142288583,0.028456840980341257,7.4375913305406804,7.2390850314770105,7.4305239879455804,7.247230257053066
3.630102777838994,8.765079869745994,6.550220607979804,1.1516842906527858,4.579362494441503,1.1207291572094031,-1.609988595496571,0.8587456943802476,0.4076553125372373,0.05066606650312222,-0.30649741597268515,0.4256338920344432,0.13630706731283937,0.0471417765863186,7.710569217681971,7.44941167500277,7.705415526393072,7.555395912979478
3.679077620628335,8.986024844051343,6.590307657093631,1.074308459060748,4.442712071211341,0.5146711335598516,-1.551758903017796,0.8551834549198577,0.41645723121386014,0.04908210348769351,-0.30485205882117605,0.3412460641618478,0.04331881271917302,0.06725872354868592,7.976161224178389,7.636372541131257,7.973512640928867,7.915620265850137
3.7280524634176757,9.200000000000438,6.5999999999998975,0.999999999999421,4.294365985844631,-0.11950959165894467,-1.4837147069800782,0.8535260899884141,0.42071757871333987,0.0450339061992222,-0.3042663793792781,0.10943662877173822,-0.19285098947297094,0.08671485310484754,7.976161224178389,7.636372541131257,7.973512640928867,7.915620265850137
3.773477115332542,9.391770024624849,6.58113006606608,0.9340917973289208,4.147660015286754,-0.7103472861902818,-1.4175042680371672,0.8546284972306673,0.4183466735907039,0.038169331063867495,-0.3053978936015796,-0.1412489951942345,-0.43309956895230506,0.1028237600494714,7.862873508594706,7.634450838949017,7.846880012402299,7.744517162416557
3.8189017672474086,9.576731188050976,6.5358712939732975,0.8711040407843724,3.994323545934033,-1.2804483554904864,-1.3542000255584967,0.8574464814417978,0.4116433989035863,0.02900030206109357,-0.3076588748561405,-0.21432297040898235,-0.530998118096677,0.11784810455696615,7.683213389095548,7.516250546257694,7.697917644255873,7.573479056794917
3.8643264191622757,9.754557811423167,6.465247963379481,0.8109942384136014,3.833458099858846,-1.8267456281377152,-1.2905126037918695,0.8608718740568923,0.4031766408995114,0.018863738948165603,-0.3101603336798559,-0.2701903097747978,-0.5640223582138953,0.13108348024079575,7.503080617899297,7.380085715077311,7.555299169123438,7.433964975783229
3.9097510710771424,9.924912314868646,6.370371458381647,0.7538126984838731,3.6654960377724497,-2.3480255248954847,-1.2250896958849324,0.8648426947952935,0.39315159518880693,0.008747030345321555,-0.31248109332383855,-0.3526222440311106,-0.5653164977510317,0.1421804155037462,7.336099860764854,7.259856317066441,7.410733723877216,7.288137351905075
3.955175722992009,10.08750680409153,6.252398193563396,0.699665432346926,3.4921438899677377,-2.84346248101446,-1.1567644216964659,0.8693896838366966,0.3815375476792716,-0.0005545199448895146,-0.3143531485149491,-0.4325722613058436,-0.5293046371180261,0.1512102432652696,7.201487081271813,7.155105789400118,7.252830250337142,7.130384070717401
